2020-05-28 02:37:07|DEBUG|cid not found|28
2020-05-28 02:37:52|DEBUG|cid not found|30
2020-05-28 02:38:34|DEBUG|cid not found|30
2020-05-28 02:39:22|DEBUG|cid not found|35
2020-05-28 02:40:22|DEBUG|cid not found|30
2020-05-28 02:41:35|DEBUG|cid not found|35
2020-05-28 02:42:13|DEBUG|cid not found|30
2020-05-28 02:42:16|DEBUG|cid not found|54
2020-05-28 02:43:02|DEBUG|cid not found|55
2020-05-28 02:43:53|DEBUG|cid not found|35
2020-05-28 02:44:54|DEBUG|cid not found|28
2020-05-28 02:45:40|DEBUG|cid not found|30
2020-05-28 02:46:32|DEBUG|cid not found|30
2020-05-28 02:47:32|DEBUG|cid not found|54
2020-05-28 02:50:57|DEBUG|cid not found|30
2020-05-28 02:51:01|DEBUG|cid not found|54
2020-05-28 02:52:21|DEBUG|cid not found|34
2020-05-28 02:53:45|DEBUG|cid not found|31
2020-05-28 02:55:23|DEBUG|cid not found|28
2020-05-28 02:57:10|DEBUG|cid not found|30
2020-05-28 02:58:52|DEBUG|cid not found|29
2020-05-28 03:00:59|DEBUG|cid not found|30
2020-05-28 03:06:16|DEBUG|cid not found|31
2020-05-28 03:11:18|DEBUG|cid not found|30
2020-05-28 03:13:24|DEBUG|cid not found|28
2020-05-28 03:16:09|DEBUG|cid not found|32
2020-05-28 03:18:00|DEBUG|cid not found|30
2020-05-28 03:20:33|DEBUG|cid not found|34
2020-05-28 03:23:28|DEBUG|cid not found|35
2020-05-28 03:26:34|DEBUG|cid not found|30
2020-05-28 03:30:21|DEBUG|cid not found|30
2020-05-28 03:33:37|DEBUG|cid not found|34
2020-05-28 03:38:16|DEBUG|cid not found|31
2020-05-28 03:45:00|DEBUG|cid not found|30
2020-05-28 03:55:50|DEBUG|cid not found|30
2020-05-28 03:58:40|DEBUG|cid not found|31
2020-05-28 04:02:11|DEBUG|cid not found|27
2020-05-28 04:02:14|DEBUG|cid not found|29
2020-05-28 04:02:16|DEBUG|cid not found|28
2020-05-28 04:06:27|DEBUG|cid not found|28
2020-05-28 04:06:28|DEBUG|cid not found|27
2020-05-28 04:11:05|DEBUG|cid not found|34
2020-05-28 04:15:21|DEBUG|cid not found|29
2020-05-28 04:21:16|DEBUG|cid not found|28
2020-05-28 04:25:41|DEBUG|cid not found|30
2020-05-28 04:29:39|DEBUG|cid not found|31
2020-05-28 04:33:05|DEBUG|cid not found|30
2020-05-28 04:33:07|DEBUG|cid not found|31
2020-05-28 04:36:24|DEBUG|cid not found|27
2020-05-28 04:40:47|DEBUG|cid not found|28
2020-05-28 04:44:07|DEBUG|cid not found|30
2020-05-28 04:50:34|DEBUG|cid not found|29
2020-05-28 05:34:00|DEBUG|cid not found|29
2020-05-28 05:40:59|DEBUG|cid not found|32
2020-05-28 05:46:46|DEBUG|cid not found|29
2020-05-28 05:47:40|DEBUG|cid not found|31
2020-05-28 05:53:58|DEBUG|cid not found|30
2020-05-28 05:59:19|DEBUG|cid not found|31
2020-05-28 06:07:58|DEBUG|cid not found|31
2020-05-28 06:14:24|DEBUG|cid not found|54
2020-05-28 06:20:23|DEBUG|cid not found|54
2020-05-28 06:43:43|DEBUG|cid not found|31
2020-05-28 07:15:05|DEBUG|cid not found|31
2020-05-28 07:24:43|DEBUG|cid not found|32
2020-05-28 08:04:03|DEBUG|cid not found|32
2020-05-28 08:25:31|DEBUG|cid not found|32
2020-05-28 08:31:57|DEBUG|cid not found|32
2020-05-28 19:22:06|DEBUG|cid not found|32
2020-05-28 19:23:15|DEBUG|cid not found|28
2020-05-28 19:24:01|DEBUG|cid not found|32
2020-05-28 19:24:42|DEBUG|cid not found|28
2020-05-28 19:26:06|DEBUG|cid not found|28
2020-05-28 19:36:18|DEBUG|cid not found|32
2020-05-28 19:37:58|DEBUG|cid not found|28
2020-05-28 19:38:38|DEBUG|cid not found|35
2020-05-28 19:39:31|DEBUG|cid not found|28
2020-05-28 19:40:09|DEBUG|cid not found|28
2020-05-28 19:40:44|DEBUG|cid not found|54
2020-05-28 19:42:05|DEBUG|cid not found|35
2020-05-28 19:42:59|DEBUG|cid not found|54
2020-05-28 19:43:43|DEBUG|cid not found|35
2020-05-28 19:44:23|DEBUG|cid not found|35
2020-05-28 19:45:04|DEBUG|cid not found|34
2020-05-28 19:45:46|DEBUG|cid not found|30
2020-05-28 19:47:08|DEBUG|cid not found|28
2020-05-28 19:47:45|DEBUG|cid not found|28
2020-05-28 19:48:23|DEBUG|cid not found|28
2020-05-28 19:49:03|DEBUG|cid not found|34
2020-05-28 19:49:42|DEBUG|cid not found|34
2020-05-28 19:50:19|DEBUG|cid not found|34
2020-05-28 19:51:33|DEBUG|cid not found|35
2020-05-28 19:52:06|DEBUG|cid not found|34
2020-05-28 19:52:40|DEBUG|cid not found|28
2020-05-28 19:53:35|DEBUG|cid not found|28
2020-05-28 19:54:15|DEBUG|cid not found|30
2020-05-28 19:55:27|DEBUG|cid not found|34
2020-05-28 19:56:44|DEBUG|cid not found|28
2020-05-28 19:57:27|DEBUG|cid not found|28
2020-05-28 19:59:47|DEBUG|cid not found|56
2020-05-28 20:00:33|DEBUG|cid not found|56
2020-05-28 20:11:55|DEBUG|cid not found|56
2020-05-28 20:17:17|DEBUG|cid not found|34
2020-05-28 20:18:14|DEBUG|cid not found|32
2020-05-28 20:18:57|DEBUG|cid not found|28
2020-05-28 20:19:39|DEBUG|cid not found|55
2020-05-28 20:20:21|DEBUG|cid not found|34
2020-05-28 20:21:38|DEBUG|cid not found|32
2020-05-28 20:22:10|DEBUG|cid not found|32
2020-05-28 20:23:01|DEBUG|cid not found|32
2020-05-28 20:23:27|DEBUG|cid not found|27
2020-05-28 20:24:43|DEBUG|cid not found|32
2020-05-28 20:25:31|DEBUG|cid not found|32
2020-05-28 20:26:47|DEBUG|cid not found|28
2020-05-28 20:27:32|DEBUG|cid not found|33
2020-05-28 20:28:24|DEBUG|cid not found|29
2020-05-28 20:29:18|DEBUG|cid not found|32
2020-05-28 20:30:44|DEBUG|cid not found|34
2020-05-28 20:31:37|DEBUG|cid not found|33
2020-05-28 20:32:25|DEBUG|cid not found|33
2020-05-28 20:33:05|DEBUG|cid not found|32
2020-05-28 20:33:49|DEBUG|cid not found|33
2020-05-28 20:34:32|DEBUG|cid not found|32
2020-05-28 20:35:15|DEBUG|cid not found|28
2020-05-28 20:36:03|DEBUG|cid not found|28
2020-05-28 20:37:43|DEBUG|cid not found|28
2020-05-28 20:37:44|DEBUG|cid not found|27
2020-05-28 20:38:39|DEBUG|cid not found|28
2020-05-28 20:40:13|DEBUG|cid not found|28
2020-05-28 20:41:15|DEBUG|cid not found|32
2020-05-28 20:42:13|DEBUG|cid not found|31
2020-05-28 20:43:14|DEBUG|cid not found|32
2020-05-28 20:44:15|DEBUG|cid not found|55
2020-05-28 20:45:02|DEBUG|cid not found|28
2020-05-28 20:48:09|DEBUG|cid not found|33
2020-05-28 20:48:11|DEBUG|cid not found|34
2020-05-28 20:49:10|DEBUG|cid not found|54
2020-05-28 20:51:12|DEBUG|cid not found|32
2020-05-28 20:55:00|DEBUG|cid not found|32
2020-05-28 20:56:30|DEBUG|cid not found|32
2020-05-28 20:59:44|DEBUG|cid not found|32
2020-05-28 21:00:22|DEBUG|cid not found|32
2020-05-28 21:01:02|DEBUG|cid not found|32
2020-05-28 21:01:59|DEBUG|cid not found|28
2020-05-28 21:02:02|DEBUG|cid not found|33
2020-05-28 21:02:38|DEBUG|cid not found|33
2020-05-28 21:02:40|DEBUG|cid not found|28
2020-05-28 21:03:27|DEBUG|cid not found|33
2020-05-28 21:04:35|DEBUG|cid not found|55
2020-05-28 21:05:28|DEBUG|cid not found|28
2020-05-28 21:06:14|DEBUG|cid not found|30
2020-05-28 21:07:47|DEBUG|cid not found|31
2020-05-28 21:08:59|DEBUG|cid not found|32
2020-05-28 21:10:21|DEBUG|cid not found|32
2020-05-28 21:10:26|DEBUG|cid not found|33
2020-05-28 21:11:50|DEBUG|cid not found|28
2020-05-28 21:12:29|DEBUG|cid not found|32
2020-05-28 21:13:04|DEBUG|cid not found|32
2020-05-28 21:13:38|DEBUG|cid not found|30
2020-05-28 21:14:24|DEBUG|cid not found|33
2020-05-28 21:15:43|DEBUG|cid not found|31
2020-05-28 21:16:17|DEBUG|cid not found|31
2020-05-28 21:16:53|DEBUG|cid not found|32
2020-05-28 21:17:41|DEBUG|cid not found|28
2020-05-28 21:18:23|DEBUG|cid not found|29
2020-05-28 21:19:01|DEBUG|cid not found|34
2020-05-28 21:19:36|DEBUG|cid not found|33
2020-05-28 21:20:45|DEBUG|cid not found|33
2020-05-28 21:21:36|DEBUG|cid not found|29
2020-05-28 21:22:10|DEBUG|cid not found|32
2020-05-28 21:22:51|DEBUG|cid not found|32
2020-05-28 21:23:31|DEBUG|cid not found|28
2020-05-28 21:23:34|DEBUG|cid not found|33
2020-05-28 21:24:24|DEBUG|cid not found|29
2020-05-28 21:25:08|DEBUG|cid not found|28
2020-05-28 21:26:32|DEBUG|cid not found|28
2020-05-28 21:27:20|DEBUG|cid not found|30
2020-05-28 21:27:22|DEBUG|cid not found|31
2020-05-28 21:28:04|DEBUG|cid not found|32
2020-05-28 21:28:44|DEBUG|cid not found|28
2020-05-28 21:29:39|DEBUG|cid not found|32
2020-05-28 21:31:17|DEBUG|cid not found|30
2020-05-28 21:31:50|DEBUG|cid not found|32
2020-05-28 21:32:36|DEBUG|cid not found|34
2020-05-28 21:34:54|DEBUG|cid not found|34
2020-05-28 21:51:16|DEBUG|cid not found|33
2020-05-28 21:52:01|DEBUG|cid not found|31
2020-05-28 21:53:01|DEBUG|cid not found|54
2020-05-28 21:54:34|DEBUG|cid not found|32
2020-05-28 21:55:19|DEBUG|cid not found|32
2020-05-28 21:56:07|DEBUG|cid not found|31
2020-05-28 21:56:17|DEBUG|cid not found|34
2020-05-28 22:02:05|DEBUG|cid not found|32
2020-05-28 22:03:06|DEBUG|cid not found|32
2020-05-28 22:05:24|DEBUG|cid not found|32
2020-05-28 22:06:30|DEBUG|cid not found|28
2020-05-28 22:08:42|DEBUG|cid not found|32
2020-05-28 22:12:13|DEBUG|cid not found|28
2020-05-28 22:13:36|DEBUG|cid not found|32
2020-05-28 22:15:09|DEBUG|cid not found|30
2020-05-28 22:15:45|DEBUG|cid not found|33
2020-05-28 22:16:23|DEBUG|cid not found|32
2020-05-28 22:23:18|DEBUG|cid not found|28
2020-05-28 22:27:24|DEBUG|cid not found|31
2020-05-28 22:27:28|DEBUG|cid not found|32
2020-05-28 22:29:23|DEBUG|cid not found|29
2020-05-28 22:30:52|DEBUG|cid not found|32
2020-05-28 22:32:33|DEBUG|cid not found|29
2020-05-28 22:33:08|DEBUG|cid not found|32
2020-05-28 22:34:16|DEBUG|cid not found|30
2020-05-28 22:34:59|DEBUG|cid not found|32
2020-05-28 22:36:09|DEBUG|cid not found|29
2020-05-28 22:36:10|DEBUG|cid not found|28
