2020-05-31 00:08:57|DEBUG|cid not found|28
2020-05-31 00:08:59|DEBUG|cid not found|33
2020-05-31 00:10:32|DEBUG|cid not found|30
2020-05-31 00:14:43|DEBUG|cid not found|29
2020-05-31 00:18:12|DEBUG|cid not found|29
2020-05-31 00:19:31|DEBUG|cid not found|32
2020-05-31 00:20:19|DEBUG|cid not found|32
2020-05-31 00:21:11|DEBUG|cid not found|28
2020-05-31 00:21:57|DEBUG|cid not found|28
2020-05-31 00:22:38|DEBUG|cid not found|32
2020-05-31 00:23:26|DEBUG|cid not found|30
2020-05-31 00:24:06|DEBUG|cid not found|28
2020-05-31 00:24:41|DEBUG|cid not found|28
2020-05-31 00:25:31|DEBUG|cid not found|32
2020-05-31 00:26:26|DEBUG|cid not found|34
2020-05-31 00:26:59|DEBUG|cid not found|32
2020-05-31 00:27:43|DEBUG|cid not found|32
2020-05-31 00:28:18|DEBUG|cid not found|54
2020-05-31 00:28:55|DEBUG|cid not found|54
2020-05-31 00:29:21|DEBUG|cid not found|28
2020-05-31 00:30:01|DEBUG|cid not found|27
2020-05-31 00:30:38|DEBUG|cid not found|32
2020-05-31 00:31:13|DEBUG|cid not found|28
2020-05-31 00:31:50|DEBUG|cid not found|32
2020-05-31 00:32:19|DEBUG|cid not found|32
2020-05-31 00:33:03|DEBUG|cid not found|30
2020-05-31 00:33:34|DEBUG|cid not found|32
2020-05-31 00:34:29|DEBUG|cid not found|55
2020-05-31 00:35:11|DEBUG|cid not found|54
2020-05-31 00:35:54|DEBUG|cid not found|31
2020-05-31 00:35:58|DEBUG|cid not found|30
2020-05-31 00:36:30|DEBUG|cid not found|29
2020-05-31 00:36:59|DEBUG|cid not found|54
2020-05-31 00:37:33|DEBUG|cid not found|32
2020-05-31 00:37:56|DEBUG|cid not found|32
2020-05-31 00:38:30|DEBUG|cid not found|28
2020-05-31 00:39:10|DEBUG|cid not found|32
2020-05-31 00:39:38|DEBUG|cid not found|30
2020-05-31 00:40:08|DEBUG|cid not found|30
2020-05-31 00:40:49|DEBUG|cid not found|28
2020-05-31 00:41:24|DEBUG|cid not found|33
2020-05-31 00:42:07|DEBUG|cid not found|28
2020-05-31 00:42:39|DEBUG|cid not found|54
2020-05-31 00:43:10|DEBUG|cid not found|30
2020-05-31 00:43:42|DEBUG|cid not found|31
2020-05-31 00:44:15|DEBUG|cid not found|31
2020-05-31 00:44:53|DEBUG|cid not found|28
2020-05-31 00:44:56|DEBUG|cid not found|33
2020-05-31 00:45:32|DEBUG|cid not found|28
2020-05-31 00:46:04|DEBUG|cid not found|28
2020-05-31 00:46:48|DEBUG|cid not found|30
2020-05-31 00:47:26|DEBUG|cid not found|32
2020-05-31 00:47:28|DEBUG|cid not found|36
2020-05-31 00:48:07|DEBUG|cid not found|31
2020-05-31 00:48:34|DEBUG|cid not found|28
2020-05-31 00:49:09|DEBUG|cid not found|30
2020-05-31 00:50:13|DEBUG|cid not found|31
2020-05-31 00:50:41|DEBUG|cid not found|30
2020-05-31 00:51:34|DEBUG|cid not found|29
2020-05-31 00:52:05|DEBUG|cid not found|31
2020-05-31 00:52:42|DEBUG|cid not found|28
2020-05-31 00:53:15|DEBUG|cid not found|28
2020-05-31 00:53:51|DEBUG|cid not found|32
2020-05-31 00:54:33|DEBUG|cid not found|33
2020-05-31 00:55:07|DEBUG|cid not found|28
2020-05-31 00:56:34|DEBUG|cid not found|28
2020-05-31 00:57:34|DEBUG|cid not found|29
2020-05-31 00:58:13|DEBUG|cid not found|28
2020-05-31 00:58:42|DEBUG|cid not found|29
2020-05-31 00:59:29|DEBUG|cid not found|55
2020-05-31 01:00:02|DEBUG|cid not found|54
2020-05-31 01:00:37|DEBUG|cid not found|31
2020-05-31 01:01:24|DEBUG|cid not found|28
2020-05-31 01:02:30|DEBUG|cid not found|28
2020-05-31 01:02:57|DEBUG|cid not found|29
2020-05-31 01:03:43|DEBUG|cid not found|28
2020-05-31 01:04:16|DEBUG|cid not found|31
2020-05-31 01:04:58|DEBUG|cid not found|29
2020-05-31 01:05:30|DEBUG|cid not found|28
2020-05-31 01:06:00|DEBUG|cid not found|34
2020-05-31 01:06:42|DEBUG|cid not found|34
2020-05-31 01:07:21|DEBUG|cid not found|32
2020-05-31 01:07:50|DEBUG|cid not found|34
2020-05-31 01:08:27|DEBUG|cid not found|28
2020-05-31 01:08:54|DEBUG|cid not found|32
2020-05-31 01:09:25|DEBUG|cid not found|34
2020-05-31 01:10:04|DEBUG|cid not found|33
